ActivityStartDate,ActivityStartTime/Time,ActivityEndDate,ActivityEndTime/Time,MonitoringLocationIdentifier,ActivityDepthHeightMeasure/MeasureValue,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,MeasureQualifierCode,DetectionQuantitationLimitMeasure/MeasureValue,ResultDetectionConditionText,ProjectIdentifier,ResultAnalyticalMethod/MethodName,ProviderName,ActivityDepthHeightMeasure/MeasureUnitCode
2014-06-06,09:25:00,2014-06-06,09:25:00,EPA_GLNPO-SC14:SD036,,Sediment,Aroclor 1016,,,Accepted,DL,94.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-05,14:15:00,2014-06-05,14:15:00,EPA_GLNPO-SC14:SD048,,Sediment,Polycyclic aromatic hydrocarbons,6200,ug/kg,Accepted,,3.3,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-06,09:50:00,2014-06-06,09:50:00,EPA_GLNPO-SC14:SD037,,Sediment,"Indeno[1,2,3-cd]pyrene",43,ug/kg,Accepted,,1.1,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-05,14:15:00,2014-06-05,14:15:00,EPA_GLNPO-SC14:SD048,,Sediment,Isophorone,,,Accepted,DL,520.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,09:20:00,2014-06-06,09:20:00,EPA_GLNPO-SC14:SD036,,Sediment,Aroclor 1221,,,Accepted,DL,92.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,09:25:00,2014-06-06,09:25:00,EPA_GLNPO-SC14:SD036,,Sediment,"2,4-Dimethylphenol",,,Accepted,DL,380.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,Aroclor 1242,180,ug/kg,Accepted,J,97.0,,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,09:20:00,2014-06-06,09:20:00,EPA_GLNPO-SC14:SD036,,Sediment,Aroclor 1016,,,Accepted,DL,92.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,Anthracene,9.5,ug/kg,Accepted,,1.2,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-06,08:25:00,2014-06-06,08:25:00,EPA_GLNPO-SC14:SD045,,Sediment,Di(2-ethylhexyl) phthalate,87,ug/kg,Accepted,J,400.0,,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-05,14:55:00,2014-06-05,14:55:00,EPA_GLNPO-SC14:SD021,,Sediment,"Indeno[1,2,3-cd]pyrene",3800,ug/kg,Accepted,,730.0,,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,08:20:00,2014-06-06,08:20:00,EPA_GLNPO-SC14:SD045,,Sediment,2-Fluorobiphenyl,32.6,%,Accepted,,,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-05,15:30:00,2014-06-05,15:30:00,EPA_GLNPO-SC14:SD050,,Sediment,Hexachlorocyclopentadiene,,,Accepted,DL,410.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-09-25,,,,21OHIO_WQX-P11S74,,Water,Magnesium,29.2,mg/L,Final,,,,1162,USEPA 200.7,STORET,
2014-06-05,15:30:00,2014-06-05,15:30:00,EPA_GLNPO-SC14:SD050,,Sediment,Diesel range organics,190000,ug/kg,Accepted,,10000.0,,GLLA-SWC2014,ORO and/or DRO,STORET,
2014-06-05,14:25:00,2014-06-05,14:25:00,EPA_GLNPO-SC14:SD048,,Sediment,Silver,2.1,mg/kg,Accepted,J,3.2,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,Benz[a]anthracene,65,ug/kg,Accepted,,1.2,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-06,09:55:00,2014-06-06,09:55:00,EPA_GLNPO-SC14:SD037,,Sediment,Silver,0.048,mg/kg,Accepted,J,2.4,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-05,16:50:00,2014-06-05,16:50:00,EPA_GLNPO-SC14:SD047,,Sediment,Organic carbon,2.31,%,Accepted,,0.05,,GLLA-SWC2014,TOC by Lloyd Kahn,STORET,
2014-06-05,16:50:00,2014-06-05,16:50:00,EPA_GLNPO-SC14:SD047,,Sediment,Moisture content,35,%,Accepted,,0.05,,GLLA-SWC2014,"2540 G ~ Total, Fixed and Volatile Solids",STORET,
2014-06-05,15:35:00,2014-06-05,15:35:00,EPA_GLNPO-SC14:SD050,,Sediment,Zinc,520,mg/kg,Accepted,,4.4,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-06,09:50:00,2014-06-06,09:50:00,EPA_GLNPO-SC14:SD037,,Sediment,p-Terphenyl-d14,92.7,%,Accepted,,,,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-03,16:50:00,2014-06-03,16:50:00,EPA_GLNPO-SC14:SD027,,Sediment,Aroclor 1242,580,ug/kg,Accepted,J,100.0,,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,o-Nitroaniline,,,Accepted,DL,790.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,08:25:00,2014-06-06,08:25:00,EPA_GLNPO-SC14:SD045,,Sediment,Aroclor 1254,,,Accepted,DL,100.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,09:20:00,2014-06-06,09:20:00,EPA_GLNPO-SC14:SD036,,Sediment,Aroclor 1254,,,Accepted,DL,92.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-03,17:35:00,2014-06-03,17:35:00,EPA_GLNPO-SC14:SD024,,Sediment,Moisture content,41,%,Accepted,,0.05,,GLLA-SWC2014,"2540 G ~ Total, Fixed and Volatile Solids",STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,Bis(2-chloroethoxy)methane,,,Accepted,DL,190.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-03,16:25:00,2014-06-03,16:25:00,EPA_GLNPO-SC14:SD027,,Sediment,Aroclor 1268,,,Accepted,DL,110.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-05,14:10:00,2014-06-05,14:10:00,EPA_GLNPO-SC14:SD048,,Sediment,Vanadium,14,mg/kg,Accepted,,2.8,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-06,08:20:00,2014-06-06,08:20:00,EPA_GLNPO-SC14:SD045,,Sediment,Nickel,9.8,mg/kg,Accepted,,2.4,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,Diethyl phthalate,,,Accepted,DL,390.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,09:50:00,2014-06-06,09:50:00,EPA_GLNPO-SC14:SD037,,Sediment,"2,4-Dinitrophenol",34,ug/kg,Accepted,J;U,750.0,,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-05,18:00:00,2014-06-05,18:00:00,EPA_GLNPO-SC14:SD026,,Sediment,Aroclor 1016,75,ug/kg,Accepted,J;U,130.0,,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-05,14:15:00,2014-06-05,14:15:00,EPA_GLNPO-SC14:SD048,,Sediment,2-Methylnaphthalene,35,ug/kg,Accepted,,3.2,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-06,09:25:00,2014-06-06,09:25:00,EPA_GLNPO-SC14:SD036,,Sediment,o-Fluorophenol,78.9,%,Accepted,,,,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,09:25:00,2014-06-06,09:25:00,EPA_GLNPO-SC14:SD036,,Sediment,2-Chloronaphthalene,,,Accepted,DL,7.7,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,08:25:00,2014-06-06,08:25:00,EPA_GLNPO-SC14:SD045,,Sediment,Fluorene,72,ug/kg,Accepted,,1.2,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-06,09:50:00,2014-06-06,09:50:00,EPA_GLNPO-SC14:SD037,,Sediment,p-Terphenyl-d14,77,%,Accepted,,,,GLLA-SWC2014,ORO and/or DRO,STORET,
2014-06-05,14:25:00,2014-06-05,14:25:00,EPA_GLNPO-SC14:SD048,,Sediment,Aroclor 1262,46,ug/kg,Accepted,J;U,130.0,,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,Lead,57,mg/kg,Accepted,J,2.1,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-05,15:30:00,2014-06-05,15:30:00,EPA_GLNPO-SC14:SD050,,Sediment,"3,3'-Dichlorobenzidine",,,Accepted,DL,810.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-05,14:10:00,2014-06-05,14:10:00,EPA_GLNPO-SC14:SD048,,Sediment,"2,3,4,6-Tetrachlorophenol",,,Accepted,DL,2200.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,13:20:00,2014-06-06,13:20:00,EPA_GLNPO-SC14:SD044,,Sediment,Aroclor 1268,,,Accepted,DL,100.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,08:25:00,2014-06-06,08:25:00,EPA_GLNPO-SC14:SD045,,Sediment,Zinc,44,mg/kg,Accepted,,5.0,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-06,09:25:00,2014-06-06,09:25:00,EPA_GLNPO-SC14:SD036,,Sediment,Silver,0.038,mg/kg,Accepted,J,2.0,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2014-06-03,16:15:00,2014-06-03,16:15:00,EPA_GLNPO-SC14:SD027,,Sediment,Aroclor 1242,1300,ug/kg,Accepted,,110.0,,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-05,16:45:00,2014-06-05,16:45:00,EPA_GLNPO-SC14:SD047,,Sediment,Naphthalene,8,ug/kg,Accepted,J,4.0,,GLLA-SWC2014,EPA SW-846 8270D (SIM),STORET,
2014-06-06,09:50:00,2014-06-06,09:50:00,EPA_GLNPO-SC14:SD037,,Sediment,Aroclor 1248,,,Accepted,DL,93.0,Below Sample-specific Detect Limit,GLLA-SWC2014,Polychlorinated Biphenyls (PCBs) by Gas Chromatography,STORET,
2014-06-06,13:30:00,2014-06-06,13:30:00,EPA_GLNPO-SC14:SD044,,Sediment,Hexachlorocyclopentadiene,,,Accepted,DL,390.0,Below Sample-specific Detect Limit,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,09:25:00,2014-06-06,09:25:00,EPA_GLNPO-SC14:SD036,,Sediment,1-Methylnaphthalene,22,ug/kg,Accepted,,7.7,,GLLA-SWC2014,8270 D ~ Semivolatile Organic Compounds by GC/MS,STORET,
2014-06-06,09:25:00,2014-06-06,09:25:00,EPA_GLNPO-SC14:SD036,,Sediment,Arsenic,4,mg/kg,Accepted,,2.0,,GLLA-SWC2014,6020 A ~ ICP-MS,STORET,
2017-01-02,09:24:00,,,USGS-04194002,,Water,"Stream flow, instantaneous",3.5,m3/sec,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Ammonia and ammonium,0.119,mg/l NH4,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,"Stream flow, instantaneous",123,ft3/s,Accepted,,,,,,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,"Height, gage",13.19,ft,Accepted,,,,,,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",10,mg/l,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Organic Nitrogen,0.66,mg/l,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Ammonia and ammonium,0.09,mg/l as N,Accepted,,0.01,,,"Ammonia, wf, DA sal/hypo (NWQL)",NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Kjeldahl nitrogen,0.76,mg/l as N,Accepted,,0.07,,,"NH3+org-N, wu, WCA, Kjeldahl, CF",NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Inorganic nitrogen (nitrate and nitrite),9.23,mg/l as N,Accepted,,0.04,,,"NO3+NO2, wf, FCC,NaR, DA",NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Orthophosphate,0.089,mg/l asPO4,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Phosphorus,0.065,mg/l as P,Accepted,,0.004,,,"P, wu, WCA, persulfate CF color",NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Orthophosphate,0.029,mg/l as P,Accepted,,0.004,,,"Ortho-PO4, wf, DA phos/mol(NWQL)",NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,"Height, gage",4.02,m,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Suspended Sediment Concentration (SSC),42,mg/l,Accepted,,1.0,,,Sediment conc by filtration,NWIS,
2017-01-02,09:24:00,,,USGS-04194002,,Water,Suspended Sediment Discharge,14,tons/day,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,"Stream flow, instantaneous",617,ft3/s,Accepted,,,,,,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,"Height, gage",15.85,ft,Accepted,,,,,,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",11,mg/l,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Organic Nitrogen,1.7,mg/l,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Ammonia and ammonium,0.17,mg/l as N,Accepted,,0.01,,,"Ammonia, wf, DA sal/hypo (NWQL)",NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Kjeldahl nitrogen,1.9,mg/l as N,Accepted,,0.07,,,"NH3+org-N, wu, WCA, Kjeldahl, CF",NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Inorganic nitrogen (nitrate and nitrite),9.29,mg/l as N,Accepted,,0.04,,,"NO3+NO2, wf, FCC,NaR, DA",NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Orthophosphate,0.176,mg/l asPO4,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Phosphorus,0.373,mg/l as P,Accepted,,0.004,,,"P, wu, WCA, persulfate CF color",NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Orthophosphate,0.058,mg/l as P,Accepted,,0.004,,,"Ortho-PO4, wf, DA phos/mol(NWQL)",NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,"Height, gage",4.83,m,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,"Stream flow, instantaneous",17,m3/sec,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Ammonia and ammonium,0.216,mg/l NH4,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Suspended Sediment Concentration (SSC),168,mg/l,Accepted,,1.0,,,Sediment conc by filtration,NWIS,
2017-01-05,09:14:00,,,USGS-04194002,,Water,Suspended Sediment Discharge,280,tons/day,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,"Temperature, water",21.2,deg C,Accepted,,,,,"Temperature, water, thermistor",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Barometric pressure,741,mm/Hg,Accepted,,,,,"Atmospheric pressure, barometer",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Specific conductance,840,uS/cm @25C,Accepted,,,,,Specific conductance sensor,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,"Acidity, (H+)",0.00001,mg/l,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Oxygen,8.0,mg/l,Accepted,,,,,"Diss oxygen, luminescence sensor",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Oxygen,92,% saturatn,Accepted,,,,,Computation by NWIS algorithm,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,pH,7.9,std units,Accepted,,,,,"pH, field, electrometric",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Moisture content,32,%,Accepted,,,,,,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Organic carbon,1.4,%,Accepted,,,,,"Organic carbon, GD",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Naphthalene,7.20,ug/kg,Accepted,,0.25,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Total solids,69.7,%,Accepted,,,,,,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Fluorene,62.9,ug/kg,Accepted,,0.25,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Acenaphthene,35.0,ug/kg,Accepted,,0.22,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Acenaphthylene,4.96,ug/kg,Accepted,,0.46,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Anthracene,85.0,ug/kg,Accepted,,0.32,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benz[a]anthracene,352,ug/kg,Accepted,,0.44,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benzo[a]pyrene,353,ug/kg,Accepted,,1.21,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benzo(b)fluoranthene,464,ug/kg,Accepted,,0.57,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benzo[e]pyrene,313,ug/kg,Accepted,,0.6,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benzo[ghi]perylene,274,ug/kg,Accepted,,0.74,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benzo[k]fluoranthene,448,ug/kg,Accepted,,0.77,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Chrysene,536,ug/kg,Accepted,,0.77,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,"Dibenz[a,h]anthracene",64.5,ug/kg,Accepted,,0.57,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Fluoranthene,1250,ug/kg,Accepted,,5.15,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,"Indeno[1,2,3-cd]pyrene",332,ug/kg,Accepted,,0.61,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Perylene,105,ug/kg,Accepted,,0.36,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Phenanthrene,639,ug/kg,Accepted,,0.32,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Pyrene,888,ug/kg,Accepted,,0.72,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Methylnaphthalene,8.58,ug/kg,Accepted,,0.25,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C1-Phenanthrenes/anthracenes,200,ug/kg,Accepted,,0.32,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C1-Fluoranthenes/pyrenes,350,ug/kg,Accepted,,0.72,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C2-Naphthalenes,40.7,ug/kg,Accepted,,0.25,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C2-Phenanthrenes/anthracenes,135,ug/kg,Accepted,,0.32,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C2-Fluoranthenes/pyrenes,188,ug/kg,Accepted,,0.72,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C3-Naphthalenes,67.4,ug/kg,Accepted,,0.25,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C3-Phenanthrenes/anthracenes,83.5,ug/kg,Accepted,,0.32,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C3-Fluoranthenes/pyrenes,71.7,ug/kg,Accepted,,0.72,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C4-Naphthalenes,66.7,ug/kg,Accepted,,0.25,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C4-Phenanthrenes/anthracenes,50.6,ug/kg,Accepted,,0.32,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,p-Dichlorobenzene,,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,1-Methylnaphthalene,,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,"2,2',4,4'-tetrabrominated diphenyl ether",,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,"2,6-Dimethylnaphthalene",26,ug/kg,Accepted,,100.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,2-Methylnaphthalene,,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Coprosterol,,,Accepted,,1000.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,3-Methylindole,16,ug/kg,Accepted,,100.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,p-Cumylphenol,,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,p-Octylphenol,,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Pyrene,694,ug/kg,Accepted,,100.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,4-Nonylphenols,430,ug/kg,Accepted,,1500.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,"p-(1,1,3,3-Tetramethylbutyl)phenol",21,ug/kg,Accepted,,100.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Acetophenone,,,Accepted,,300.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,AHTN,,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Anthracene,94,ug/kg,Accepted,,100.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Anthraquinone,174,ug/kg,Accepted,,100.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Atrazine,,,Accepted,,200.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benzo[a]pyrene,272,ug/kg,Accepted,,100.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,Benzophenone,,,Accepted,,100.0,Not Detected,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,.beta.-Sitosterol,5400,ug/kg,Accepted,,1000.0,,,NWQL Schedule 5433,NWIS,
2017-06-05,16:00:00,,,USGS-04194000,,Sediment,C3-Chrysenes,46.1,ug/kg,Accepted,,0.77,,,"SVOCs, wu, GC/MS (8270D; MA WSC)",NWIS,
